FID,NAME,POP_2010,STATE
36168,Logsden,-999,OR
36169,Vetal,-999,SD
36170,Paintersville,-999,PA
36171,Otis,-999,OR
36172,Harrington,-999,SD
36173,Hepburn,-999,OH
36174,Tuthill,-999,SD
36175,Grant,-999,OH
36176,Olsonville,-999,SD
36177,Roundhead,-999,OH
36178,Hidden Timber,-999,SD
36179,Fogelsville,-999,PA
36180,Carlton,-999,NY
36181,Warriors Mark,-999,PA
36182,Clarendon,-999,NY
36183,Harlem Springs,-999,OH
36184,Gaines,-999,NY
36185,Watertown,-999,OH
36186,Coal Run,-999,OH
36187,Bartlett,-999,OH
36188,Cutler,-999,OH
36189,Tylersville,-999,OH
36190,Woodsdale,-999,OH
36191,City View Heights,-999,OH
36192,Collinsville,-999,OH
36193,Gano,-999,OH
36194,Port Union,-999,OH
36195,Mayfield,-999,OH
36196,Miltonville,-999,OH
36197,Reily,-999,OH
36198,Maud,-999,OH
36199,McGonigle,-999,OH
36200,Pisgah,-999,OH
36201,West Middletown,-999,OH
36202,Huntsville,-999,OH
36203,Maustown,-999,OH
36204,Princeton,-999,OH
36205,Auburn,-999,OH
36206,Bethany,-999,OH
36207,Excello,-999,OH
36208,Layhigh,-999,OH
36209,Le Sourdsville,-999,OH
36210,Okeana,-999,OH
36211,Oneida,-999,OH
36212,Overpeck,-999,OH
36213,Saint Charles,-999,OH
36214,Shandon,-999,OH
36215,Blue Ball,-999,OH
36216,Hageman,-999,OH
36217,Red Lion,-999,OH
36218,Oregonia,-999,OH
36219,Socialville,-999,OH
36220,Dallasburg,-999,OH
36221,Hopkinsville,-999,OH
36222,Murdock,-999,OH
36223,Zoar,-999,OH
36224,New Burlington,-999,OH
36225,Westboro,-999,OH
36226,Cuba,-999,OH
36227,Luhrig,-999,OH
36228,Hebardville,-999,OH
36229,Shade,-999,OH
36230,Carbondale,-999,OH
36231,Hunterdon,-999,OH
36232,Sharpsburg,-999,OH
36233,Londonderry,-999,OH
36234,Massieville,-999,OH
36235,Fruitdale,-999,OH
36236,Spargursville,-999,OH
36237,Eagle Mills,-999,OH
36238,Allensville,-999,OH
36239,Creola,-999,OH
36240,Dodsonville,-999,OH
36241,Sugar Tree Ridge,-999,OH
36242,Marshall,-999,OH
36243,East Danville,-999,OH
36244,New Petersburg,-999,OH
36245,Brentwood,-999,OH
36246,Colerain Heights,-999,OH
36247,Ancor,-999,OH
36248,Taylors Creek,-999,OH
36249,Bevis,-999,OH
36250,Fernald,-999,OH
36251,Springvale,-999,OH
36252,Lindale,-999,OH
36253,Perintown,-999,OH
36254,Hamlet,-999,OH
36255,Locust Lake,-999,OH
36256,Olive Branch,-999,OH
36257,Willowville,-999,OH
36258,Epworth Heights,-999,OH
36259,Glen Este,-999,OH
36260,Locust Corner,-999,OH
36261,Branch Hill,-999,OH
36262,Macon,-999,OH
36263,Decatur,-999,OH
36264,Byer,-999,OH
36265,Roads,-999,OH
36266,Rocky Hill,-999,OH
36267,Dexter,-999,OH
36268,Chester,-999,OH
36269,Harrisonville,-999,OH
36270,Letart Falls,-999,OH
36271,Reedsville,-999,OH
36272,Jasper,-999,OH
36273,Wakefield,-999,OH
36274,Elm Grove,-999,OH
36275,Morgantown,-999,OH
36276,Omega,-999,OH
36277,Waverly,-999,OH
36278,Dunkinsville,-999,OH
36279,Addison,-999,OH
36280,Eureka,-999,OH
36281,Scioto Furnace,-999,OH
36282,Aid,-999,OH
36283,Arabia,-999,OH
36284,Kitts Hill,-999,OH
36285,Eagle,-999,PA
36286,Fairville,-999,PA
36287,Dixon,-999,NC
36288,Midway Park,-999,NC
36289,Frazer,-999,PA
36290,Ahloso,-999,OK
36291,Glenmoore,-999,PA
36292,Blanchard,-999,WA
36293,Center,-999,OK
36294,Bow,-999,WA
36295,Green Tree,-999,PA
36296,Fittstown,-999,OK
36297,Samish,-999,WA
36298,Guthriesville,-999,PA
36299,Ardenvoir,-999,WA
36300,Hickory Hill,-999,PA
36301,Lula,-999,OK
36302,Vanoss,-999,OK
36303,Azwell,-999,WA
36304,Homeville,-999,PA
36305,Buie,-999,NC
36306,Lucerne,-999,WA
36307,Jennersville,-999,PA
36308,Abbottsburg,-999,NC
36309,Merritt,-999,WA
36310,Kemblesville,-999,PA
36311,Jerome,-999,NC
36312,Monitor,-999,WA
36313,Kimberton,-999,PA
36314,Humphreys,-999,OK
36315,Peshastin,-999,WA
36316,Knauertown,-999,PA
36317,Creta,-999,OK
36318,Plain,-999,WA
36319,Landenberg,-999,PA
36320,Meers,-999,OK
36321,Stehekin,-999,WA
36322,Ludwigs Corner,-999,PA
36323,Marshallton,-999,PA
36324,Antioch,-999,OK
36325,Telma,-999,WA
36326,Winton,-999,WA
36327,Milltown,-999,PA
36328,Hennepin,-999,OK
36329,Greenbank,-999,WA
36330,Morstein,-999,PA
36331,White Bead,-999,OK
36332,Mabana,-999,WA
36333,New London,-999,PA
36334,Pernell,-999,OK
36335,Midvale Corner,-999,WA
36336,Parker Ford,-999,PA
36337,Purdy,-999,OK
36338,Glendale,-999,WA
36339,Russellville,-999,PA
36340,Rodman,-999,SC
36341,Maxwelton,-999,WA
36342,Sadsburyville,-999,PA
36343,Lando,-999,SC
36344,Possession,-999,WA
36345,Strafford,-999,PA
36346,San de Fuca,-999,WA
36347,Unionville,-999,PA
36348,Blackstock,-999,SC
36349,Cornwell,-999,SC
36350,Dungeness,-999,WA
36351,Valley Forge,-999,PA
36352,Joyce,-999,WA
36353,Willowdale,-999,PA
36354,Edgemoor,-999,SC
36355,Sappho,-999,WA
36356,Anselma,-999,PA
36357,Gluck,-999,SC
36358,La Push,-999,WA
36359,Bradford Hills,-999,PA
36360,Sandy Springs,-999,SC
36361,Murphys Corner,-999,WA
36362,Brandywine Manor,-999,PA
36363,Townville,-999,SC
36364,Larimers Corner,-999,WA
36365,Embreeville,-999,PA
36366,Marlboro,-999,SC
36367,Roosevelt,-999,WA
36368,Ercildoun,-999,PA
36369,Currie,-999,NC
36370,South Snohomish,-999,WA
36371,Glenloch,-999,PA
36372,Willard,-999,NC
36373,Fairmont,-999,WA
36374,Goshenville,-999,PA
36375,Maple Hill,-999,NC
36376,Canyon Park,-999,WA
36377,Hamorton,-999,PA
36378,Kennard Corner,-999,WA
36379,Kaolin,-999,PA
36380,Corum,-999,OK
36381,Sunray,-999,OK
36382,Seattle Heights,-999,WA
36383,Kelton,-999,PA
36384,Oil City,-999,OK
36385,Tulalip,-999,WA
36386,Lenape,-999,PA
36387,Bruno,-999,OK
36388,Loag,-999,PA
36389,Turner Corner,-999,WA
36390,Crystal,-999,OK
36391,Longwood,-999,PA
36392,Cavalero Corner,-999,WA
36393,Redden,-999,OK
36394,Lyndell,-999,PA
36395,High Rock,-999,WA
36396,Finley,-999,OK
36397,Northbrook,-999,PA
36398,Robe,-999,WA
36399,Nashoba,-999,OK
36400,Pocopson,-999,PA
36401,Silverton,-999,WA
36402,Moyers,-999,OK
36403,Lakewood,-999,WA
36404,Saint Peters,-999,PA
36405,Warwick,-999,PA
36406,Joy,-999,OK
36407,Alstown,-999,WA
36408,Westtown,-999,PA
36409,Burt,-999,OK
36410,Farmer,-999,WA
36411,Bacton,-999,PA
36412,Withrow,-999,WA
36413,Little Rock,-999,SC
36414,Pleasureville,-999,PA
36415,Floydale,-999,SC
36416,Douglas,-999,WA
36417,Antrim,-999,OH
36418,Westville,-999,SC
36419,Palisades,-999,WA
36420,Cassatt,-999,SC
36421,Beaver Valley,-999,WA
36422,Claysville,-999,OH
36423,Armstrongs Mills,-999,OH
36424,Chimacum,-999,WA
36425,Liberty Hill,-999,SC
36426,Monticello,-999,SC
36427,Barton,-999,OH
36428,Port Hadlock,-999,WA
36429,Jacobsburg,-999,OH
36430,Irondale,-999,WA
36431,Rion,-999,SC
36432,Somerton,-999,OH
36433,Kalaloch,-999,WA
36434,White Oak,-999,SC
36435,Leland,-999,WA
36436,Richtex,-999,SC
36437,Blue Rock,-999,OH
36438,Marshall,-999,WA
36439,Shelton,-999,SC
36440,Otsego,-999,OH
36441,Mont Clare,-999,SC
36442,Hatfield,-999,PA
36443,Deep Creek,-999,WA
36444,Leith,-999,PA
36445,Kinards,-999,SC
36446,Espanola,-999,WA
36447,Lynnwood,-999,PA
36448,Chappells,-999,SC
36449,Newman Lake,-999,WA
36450,New Rome,-999,OH
36451,Fox,-999,OK
36452,Nine Mile Falls,-999,WA
36453,Big Plain,-999,OH
36454,Cookietown,-999,OK
36455,Amber,-999,WA
36456,Concordville,-999,PA
36457,Golden,-999,OK
36458,Chattaroy,-999,WA
36459,Colbert,-999,WA
36460,Elwyn,-999,PA
36461,Pickens,-999,OK
36462,Essington,-999,PA
36463,Ringold,-999,OK
36464,Dishman,-999,WA
36465,Havertown,-999,PA
36466,Rufe,-999,OK
36467,East Farms,-999,WA
36468,Newtown Square,-999,PA
36469,Bokhoma,-999,OK
36470,Freeman,-999,WA
36471,Ogden,-999,PA
36472,Goodwater,-999,OK
36473,Rose Tree,-999,PA
36474,Hayford,-999,WA
36475,Harris,-999,OK
36476,Upper Darby,-999,PA
36477,Milan,-999,WA
36478,Tom,-999,OK
36479,Village Green,-999,PA
36480,Opportunity,-999,WA
36481,Epworth,-999,SC
36482,Villanova,-999,PA
36483,Otis Orchards,-999,WA
36484,Kirksey,-999,SC
36485,Plaza,-999,WA
36486,Wayne,-999,PA
36487,Verdery,-999,SC
36488,Trentwood,-999,WA
36489,Moylan,-999,PA
36490,Saint Charles,-999,SC
36491,Cheyney,-999,PA
36492,Tyler,-999,WA
36493,Elliott,295,SC
36494,Glen Riddle,-999,PA
36495,Veradale,-999,WA
36496,Wisacky,-999,SC
36497,Gradyville,-999,PA
36498,Beverly,-999,WA
36499,Freeland,-999,NC
36500,Green Ridge,-999,PA
36501,McDonald,-999,WA
36502,Smyrna,-999,WA
36503,Longwood,-999,NC
36504,Chadds Ford,-999,PA
36505,Stratford,-999,WA
36506,Lawrenceville,-999,OH
36507,Winnabow,-999,NC
36508,Wheeler,-999,WA
36509,Selma,-999,OH
36510,Poston,-999,SC
36511,Winchester,-999,WA
36512,Ava,-999,OH
36513,Effingham,-999,SC
36514,Ruff,-999,WA
36515,Harriettsville,-999,OH
36516,Cherry Grove Beach,-999,SC
36517,Royalton,-999,OH
36518,Lincoln,-999,WA
36519,Toddville,-999,SC
36520,McCuneville,-999,OH
36521,Homewood,-999,SC
36522,Irby,-999,WA
36523,Moxahala,-999,OH
36524,Longs,-999,SC
36525,Lamona,-999,WA
36526,Page Manor,-999,OH
36527,Long Lake,-999,WA
36528,Galivants Ferry,-999,SC
36529,Nixons Crossroads,-999,SC
36530,Mohler,-999,WA
36531,Woodbourne,-999,OH
36532,Centenary,-999,SC
36533,Mondovi,-999,WA
36534,Dayton,-999,OH
36535,Gresham,-999,SC
36536,Waukon,-999,WA
36537,Campbellstown,-999,OH
36538,Rains,-999,SC
36539,Edwall,-999,WA
36540,New Hope,-999,OH
36541,Miles,-999,WA
36542,Pee Dee,-999,SC
36543,Sycamore Valley,-999,OH
36544,Rollingbay,-999,WA
36545,Grady,-999,OK
36546,Brownsville,-999,OH
36547,Chattanooga,-999,OH
36548,Brownsville,-999,WA
36549,Boyden Arbor,-999,SC
36550,Malaga,-999,OH
36551,Manzanita,-999,WA
36552,Ballentine,-999,SC
36553,Alpha,-999,OH
36554,McKnight,-999,PA
36555,Port Blakely,-999,WA
36556,Ravenwood,-999,SC
36557,Neptune,-999,OH
36558,Gayly,-999,PA
36559,East Ringgold,-999,OH
36560,Bangor,-999,WA
36561,Reinersville,-999,OH
36562,Wateree,-999,SC
36563,Breidablick,-999,WA
36564,Valhalla,-999,NC
36565,Eagleport,-999,OH
36566,Horrel Hill,-999,SC
36567,Gladden,-999,PA
36568,Wabash,-999,OH
36569,Boma,-999,TN
36570,Central Valley,-999,WA
36571,Madison Mills,-999,OH
36572,Harmar Heights,-999,PA
36573,Lloydell,-999,PA
36574,Cumberland,-999,OK
36575,Tramway,-999,NC
36576,Eagledale,-999,WA
36577,Briceville,-999,TN
36578,Bakerton,-999,PA
36579,South Perry,-999,OH
36580,Alexander Mills,-999,NC
36581,Charm,-999,OH
36582,Enon,-999,NC
36583,McBride,-999,OK
36584,Eglon,-999,WA
36585,Chimney Rock,113,NC
36586,Big Prairie,-999,OH
36587,Shauck,-999,OH
36588,Linville,-999,NC
36589,South Bloomingville,-999,OH
36590,Somerdale,-999,OH
36591,New Hope,-999,NC
36592,Orr,-999,OK
36593,Williamsport,-999,OH
36594,Powell,-999,OK
36595,Erlands Point,-999,WA
36596,Union Furnace,-999,OH
36597,Stillwater,-999,OH
36598,Belfast,-999,NC
36599,Overbrook,-999,OK
36600,Martel,-999,OH
36601,Spear,-999,NC
36602,Fairview,-999,WA
36603,Whipple,-999,OH
36604,Horatio,-999,SC
36605,Grantville,-999,PA
36606,Patetown,-999,NC
36607,Morgana,-999,SC
36608,Meeker,-999,OH
36609,Stanleyville,-999,NC
36610,Pocalla Springs,-999,SC
36611,Jordan,-999,SC
36612,Ardara,-999,PA
36613,Olivia,-999,NC
36614,Ickesburg,-999,PA
36615,Bartles,-999,OH
36616,Gilberton,-999,WA
36617,New Zion,-999,SC
36618,Brightwood,-999,NC
36619,Loysville,-999,PA
36620,Watova,-999,OK
36621,Foreston,-999,SC
36622,Harper,-999,WA
36623,Crouse,-999,NC
36624,Armbrust,-999,PA
36625,Spencerville,-999,OK
36626,Julian,-999,NC
36627,New Bloomfield,1247,PA
36628,Bowring,-999,OK
36629,Sedgefield,-999,NC
36630,Triangle,-999,NC
36631,Buckingham,-999,PA
36632,Gray Horse,-999,OK
36633,Bell Point,-999,PA
36634,Rimini,-999,SC
36635,Bellemont,-999,NC
36636,Laboratory,-999,NC
36637,Edgely,-999,PA
36638,Nelagoney,-999,OK
36639,Boquet,-999,PA
36640,Kitsap Lake,-999,WA
36641,Nesmith,-999,SC
36642,Speer,-999,OK
36643,Bethesda,-999,NC
36644,Herd,-999,OK
36645,Fallsington,-999,PA
36646,Boger City,-999,NC
36647,Bovard,-999,PA
36648,Bahama,-999,NC
36649,Cades,-999,SC
36650,East Lake,-999,NC
36651,Hulah,-999,OK
36652,Holland,-999,PA
36653,Camp Jo-Ann,-999,PA
36654,Olalla,-999,WA
36655,Pierce,-999,OK
36656,Meriwether,-999,SC
36657,Salters,-999,SC
36658,Claridge,-999,PA
36659,Albert,-999,OK
36660,Hopeton,-999,OK
36661,Neshaminy,-999,PA
36662,Stumpy Point,-999,NC
36663,Lone Star,-999,SC
36664,Congruity,-999,PA
36665,Alfalfa,-999,OK
36666,Fairvalley,-999,OK
36667,Oakford,-999,PA
36668,Bogota,-999,TN
36669,Cowansburg,-999,PA
36670,Courtney,-999,OK
36671,Tegarden,-999,OK
36672,West Bristol,-999,PA
36673,Battleboro,-999,NC
36674,Fort Motte,-999,SC
36675,Stecker,-999,OK
36676,Darragh,-999,PA
36677,Newportville Terrace,-999,PA
36678,Solway,-999,TN
36679,Centralia,-999,OK
36680,Eastwood,-999,PA
36681,Bath,-999,SC
36682,Southampton,-999,PA
36683,Alden,-999,OK
36684,Westel,-999,TN
36685,Oglesby,-999,OK
36686,Forbes Road,-999,PA
36687,Montmorenci,-999,SC
36688,Warminster,-999,PA
36689,Boone,-999,OK
36690,Lacey,-999,OK
36691,Warrington,-999,PA
36692,Eureka,-999,SC
36693,Salt Fork,-999,OK
36694,Hahntown,-999,PA
36695,Broxton,-999,OK
36696,Lovell,-999,OK
36697,Ankenytown,-999,OH
36698,Vaucluse,-999,SC
36699,Cogar,-999,OK
36700,Seward,-999,OK
36701,Brandon,-999,OH
36702,Sand Creek,-999,OK
36703,Jones Mills,-999,PA
36704,Graves,-999,SC
36705,Spring Creek,-999,OK
36706,Jelloway,-999,OH
36707,Eagle City,-999,OK
36708,Clyde,-999,OK
36709,Larimer,-999,PA
36710,Plantersville,-999,SC
36711,Addie,-999,NC
36712,Mount Liberty,-999,OH
36713,Homestead,-999,OK
36714,Driftwood,-999,OK
36715,Cross,-999,SC
36716,Balsam,-999,NC
36717,Luxor,-999,PA
36718,Avon Heights,-999,PA
36719,Southard,-999,OK
36720,Ingersoll,-999,OK
36721,Oakley,-999,SC
36722,Derita,-999,NC
36723,Mamont,-999,PA
36724,Pineville,-999,SC
36725,Paw Creek,-999,NC
36726,Marguerite,-999,PA
36727,Hickory Grove,-999,NC
36728,Byhalia,-999,OH
36729,Shulerville,-999,SC
36730,Markle,-999,PA
36731,Glendon,-999,NC
36732,Peoria,-999,OH
36733,Wando,-999,SC
36734,McWillie,-999,OK
36735,Alcoa Center,-999,PA
36736,West End,-999,NC
36737,Broadway,-999,OH
36738,Alvin,-999,SC
36739,Maplewood,-999,OH
36740,Mount Holly,-999,SC
36741,Bishop,-999,PA
36742,Bethera,-999,SC
36743,Buffalo,-999,PA
36744,Cherry Valley,-999,PA
36745,Grover,-999,SC
36746,Middletown,-999,PA
36747,Roberta Mill,-999,NC
36748,Yewed,-999,OK
36749,Carleton,-999,OK
36750,Mayfield,-999,OK
36751,Chilocco,-999,OK
36752,Fay,-999,OK
36753,Dorchester,-999,SC
36754,Milligantown,-999,PA
36755,Courtney,-999,PA
36756,Peckham,-999,OK
36757,Burmah,-999,OK
36758,Hendersonville,-999,SC
36759,Newlonsburg,-999,PA
36760,Tuxedo,-999,NC
36761,Uncas,-999,OK
36762,Ashton,-999,SC
36763,Fontana Village,-999,NC
36764,North Washington,-999,PA
36765,Cowden,-999,PA
36766,Cestos,-999,OK
36767,Ruffin,-999,SC
36768,Retrop,-999,OK
36769,Paulton,-999,PA
36770,Fisher,-999,PA
36771,Hardy,-999,OK
36772,Lenora,-999,OK
36773,Green Pond,-999,SC
36774,Cordell,2915,OK
36775,Perryville,-999,PA
36776,Linden,-999,PA
36777,Selman,-999,OK
36778,Rhea,-999,OK
36779,Canadys,-999,SC
36780,Pearson,-999,OK
36781,Pleasant Unity,-999,PA
36782,Manifold,-999,PA
36783,Burton,-999,OK
36784,Stella,-999,TN
36785,Pleasant Valley,-999,PA
36786,Meadow Lands,822,PA
36787,Trail,-999,OK
36788,Martin,-999,SC
36789,Baron,-999,OK
36790,Millett,-999,SC
36791,Castaneda,-999,OK
36792,Cedar Mountain,-999,NC
36793,Pricedale,-999,PA
36794,Midland,-999,PA
36795,Rillton,-999,PA
36796,Moninger,-999,PA
36797,Cummings,-999,SC
36798,Conrad,-999,OK
36799,Lake Toxaway,-999,NC
36800,Buladean,-999,NC
36801,Miley,-999,SC
36802,Salina,-999,PA
36803,Early Branch,-999,SC
36804,Ledger,-999,NC
36805,Murry Hill,-999,PA
36806,Sturgis,-999,OK
36807,Sardis,-999,PA
36808,Pisgah Forest,-999,NC
36809,Wheeless,-999,OK
36810,Southwest,-999,PA
36811,Crowders,-999,NC
36812,Garnett,-999,SC
36813,Poplar,-999,NC
36814,Primrose,-999,PA
36815,Coosawhatchie,-999,SC
36816,Collettsville,-999,NC
36817,Strabane,-999,PA
36818,Adams,-999,OK
36819,Sunset Valley,-999,PA
36820,South Gastonia,-999,NC
36821,Pineland,-999,SC
36822,Whitnel,-999,NC
36823,Baker,-999,OK
36824,Trees Mills,-999,PA
36825,Fort Barnwell,-999,NC
36826,Thomas,-999,PA
36827,Eva,-999,OK
36828,Truxall,-999,PA
36829,Tillman,-999,SC
36830,Ernul,-999,NC
36831,Venice,-999,PA
36832,Yadkin Valley,-999,NC
36833,Hough,-999,OK
36834,United,-999,PA
36835,Grays Hill,-999,SC
36836,Bald Creek,-999,NC
36837,Mill Spring,-999,NC
36838,Wickerham Manor,-999,PA
36839,Wendel,-999,PA
36840,Mouser,-999,OK
36841,Sheldon,-999,SC
36842,Celo,-999,NC
36843,West Shiloh,-999,TN
36844,Candor,-999,PA
36845,West Vandergrift,-999,PA
36846,Frogmore,-999,SC
36847,Woodrow,-999,PA
36848,Micaville,-999,NC
36849,Balko,-999,OK
36850,Blissfield,-999,OH
36851,Honobia,-999,OK
36852,Westmoreland City,-999,PA
36853,Daufuskie Landing,-999,SC
36854,De Rossett,-999,TN
36855,Cooperdale,-999,OH
36856,Tucker,-999,OK
36857,Hannastown,-999,PA
36858,Lobeco,-999,SC
36859,Elmwood,-999,OK
36860,Neuse,-999,NC
36861,Keene,-999,OH
36862,Centerville,-999,SC
36863,Slapout,-999,OK
36864,Page,-999,OK
36865,Smithdale,-999,PA
36866,New Hope,-999,NC
36867,Bala-Cynwyd,-999,PA
36868,Johns Island,-999,SC
36869,Boyd,-999,OK
36870,Geigertown,-999,PA
36871,Leflore,190,OK
36872,Luck,-999,NC
36873,Floris,-999,OK
36874,Joanna,-999,PA
36875,Octavia,-999,OK
36876,Center Square,-999,PA
36877,Edisto Island,-999,SC
36878,Walnut,-999,NC
36879,Gray,-999,OK
36880,Wyomissing Hills,-999,PA
36881,Gladwyne,-999,PA
36882,Zafra,-999,OK
36883,Saint Andrews,-999,SC
36884,Scarlets Mill,-999,PA
36885,Graterford,-999,PA
36886,Agawam,-999,OK
36887,Fragaria,-999,WA
36888,Farmington,-999,NC
36889,Waldron,-999,WA
36890,Logan,-999,OK
36891,Haverford,-999,PA
36892,Cox City,-999,OK
36893,High Rock,-999,NC
36894,Sunrise Beach,-999,WA
36895,Mocane,-999,OK
36896,Limerick,-999,PA
36897,Quinlan,-999,OK
36898,Middleberg,-999,OK
36899,Bakerstown Station,-999,PA
36900,Belva,-999,OK
36901,Linfield,-999,PA
36902,Berlin,-999,OK
36903,Annapolis,-999,WA
36904,Bauerstown,-999,PA
36905,Curtis,-999,OK
36906,Melrose Park,-999,PA
36907,Carpenter,-999,OK
36908,Sunset Beach,-999,WA
36909,Blanchard,-999,PA
36910,Eucha,-999,OK
36911,Mont Clare,-999,PA
36912,Wautauga Beach,-999,WA
36913,Grimes,-999,OK
36914,South Tunnel,-999,TN
36915,Oaks,-999,PA
36916,Bon Meade,-999,PA
36917,Strandell,-999,WA
36918,Crawford,-999,OK
36919,Shawanee,-999,TN
36920,Prospectville,-999,PA
36921,Bower Hill,-999,PA
36922,Diablo,-999,WA
36923,Dempsey,-999,OK
36924,Arthur,-999,TN
36925,Rosemont,-999,PA
36926,Broughton,-999,PA
36927,Herring,-999,OK
36928,Sumner,-999,OK
36929,Wynnewood,-999,PA
36930,Buena Vista,-999,PA
36931,Newhalem,-999,WA
36932,Carnot,-999,PA
36933,Van Zandt,-999,WA
36934,Breckinridge,245,OK
36935,Elkins Park,-999,PA
36936,Roll,-999,OK
36937,Kilkenny,-999,NC
36938,Harmon,-999,OK
36939,Roslyn,-999,PA
36940,Cecil,-999,PA
36941,Wickersham,-999,WA
36942,Belvedere,-999,WA
36943,Bethayres,-999,PA
36944,Creighton,-999,PA
36945,Mackeys,-999,NC
36946,Catesby,-999,OK
36947,Tabler,-999,OK
36948,Glendale Springs,-999,NC
36949,Culmerville,-999,PA
36950,Glenwood,-999,NC
36951,Koontzville,-999,WA
36952,Gwynedd Valley,-999,PA
36953,Corbett,-999,OK
36954,Aeneas,-999,WA
36955,Dorseyville,-999,PA
36956,Woodlawn,-999,NC
36957,Warrensville,-999,NC
36958,Worcester,-999,PA
36959,Taft,-999,TN
36960,Ashport,-999,TN
36961,Carlton,-999,WA
36962,Wilder,-999,TN
36963,Fairoaks,-999,PA
36964,Abington,-999,PA
36965,Belvidere,-999,TN
36966,Roaring Gap,-999,NC
36967,Avery,-999,OK
36968,Chesaw,-999,WA
36969,Federal,-999,PA
36970,Bannertown,-999,NC
36971,Coleridge,-999,NC
36972,Condit,-999,OH
36973,Criner,-999,OK
36974,Forest Grove,-999,PA
36975,Cordell,-999,WA
36976,Rockford,-999,NC
36977,Sophia,-999,NC
36978,Lewis Center,-999,OH
36979,Scaly Mountain,-999,NC
36980,Mazama,-999,WA
36981,State Road,-999,NC
36982,Tallassee,-999,TN
36983,Glendale,-999,PA
36984,Germano,-999,OH
36985,Lowland,-999,NC
36986,Gates,-999,NC
36987,Alnwick,-999,TN
36988,Glenwillard,-999,PA
36989,Piedmont,-999,OH
36990,Molson,-999,WA
36991,Florence,-999,NC
36992,Jarvisburg,-999,NC
36993,Groveton,-999,PA
36994,Bonlee,-999,NC
36995,Blocker,-999,OK
36996,Unionvale,-999,OH
36997,Monse,-999,WA
36998,Barco,-999,NC
36999,Bynum,-999,NC
37000,Harmarville,-999,PA
37001,Scipio,-999,OK
37002,Walnut Bottom,-999,PA
37003,Nighthawk,-999,WA
37004,Corolla,-999,NC
37005,Haywood,-999,NC
37006,Loysburg,-999,PA
37007,Highcliff,-999,PA
37008,Weathers,-999,OK
37009,Queen,-999,PA
37010,Indianola,-999,PA
37011,Culberson,-999,NC
37012,Synarep,-999,WA
37013,Currituck,-999,NC
37014,Woodleaf,-999,NC
37015,Ellisforde,-999,WA
37016,Point Harbor,-999,NC
37017,Industry,-999,PA
37018,Hiwassee,-999,NC
37019,Riddlesburg,-999,PA
37020,Preston,-999,OK
37021,Ford,-999,WA
37022,Poplar Branch,-999,NC
37023,Kenmawr,-999,PA
37024,Cedonia,-999,WA
37025,Shawboro,-999,NC
37026,Laurel Gardens,-999,PA
37027,Topton,-999,NC
37028,Bareville,-999,PA
37029,Nuyaka,-999,OK
37030,Cambridge,-999,PA
37031,Briartown,-999,OK
37032,Fruitland,-999,WA
37033,Grandy,-999,NC
37034,Library,-999,PA
37035,Bonnie Doone,-999,NC
37036,Hunters,-999,WA
37037,Cumberland,-999,NC
37038,Knotts Island,-999,NC
37039,Millerstown,-999,PA
37040,Holtwood,-999,PA
37041,Keefton,-999,OK
37042,Pine Hall,-999,NC
37043,Montrose Hill,-999,PA
37044,Leacock,-999,PA
37045,Enka,-999,NC
37046,Cleveland,-999,SC
37047,Wellpinit,-999,WA
37048,Moon,-999,PA
37049,Daisy,-999,WA
37050,Marietta,-999,SC
37051,Jupiter,-999,NC
37052,Sandy Ridge,-999,NC
37053,Concord,-999,PA
37054,Moon Run,-999,PA
37055,Evans,-999,WA
37056,Dillingham,-999,NC
37057,Shiloh,-999,NC
37058,Slater,-999,SC
37059,Dry Run,-999,PA
37060,Morgan,-999,PA
37061,Fannettsburg,-999,PA
37062,South Wadesboro,-999,NC
37063,Gifford,-999,WA
37064,Vaughan,-999,NC
37065,Skyland,-999,NC
37066,Moore,-999,SC
37067,Leadpoint,-999,WA
37068,Wise,-999,NC
37069,Wildersville,-999,TN
37070,Mount Nebo,-999,PA
37071,Roxbury,-999,PA
37072,Pacolet Mills,-999,SC
37073,Marble,-999,WA
37074,George,-999,NC
37075,West Smithfield,-999,NC
37076,Mount Vernon,-999,PA
37077,Jenners,-999,PA
37078,Pauline,-999,SC
37079,Rice,-999,WA
37080,Hurdle Mills,-999,NC
37081,Niverton,-999,PA
37082,Chinquapin,-999,NC
37083,Stafford,-999,OK
37084,Natrona Heights,-999,PA
37085,Camden,-999,WA
37086,Timberlake,-999,NC
37087,Summit Station,-999,OH
37088,Fountain,-999,NC
37089,Indianapolis,-999,OK
37090,Perrysville,-999,PA
37091,Lost Creek,-999,WA
37092,Moorewood,-999,OK
37093,Jacksontown,-999,OH
37094,Cherokee Falls,-999,SC
37095,Longhurst,-999,NC
37096,Piney Fork,-999,PA
37097,Ledbetter,-999,NC
37098,Townsville,-999,NC
37099,Westover,-999,TN
37100,Toboso,-999,OH
37101,Ruby,-999,WA
37102,Presto,-999,PA
37103,Brasstown,-999,NC
37104,Price,-999,NC
37105,Usk,-999,WA
37106,Bucktown,-999,PA
37107,Bemis,-999,TN
37108,Leasburg,-999,NC
37109,Tiger,-999,WA
37110,Hazelwood,-999,NC
37111,Chatham,-999,PA
37112,Rural Ridge,-999,PA
37113,Cold Springs,-999,OK
37114,Pelham,-999,NC
37115,Dalkena,-999,WA
37116,Cruso,-999,NC
37117,Santiago,-999,PA
