FID,NAME,POP_2010,STATE
12875,Dighton,1038,KS
12876,Ely,3460,MN
12877,Coffeen,685,IL
12878,Melrose,3598,MN
12879,Atwood,1194,KS
12880,Eveleth,3718,MN
12881,Hillsboro,6207,IL
12882,Horace,70,KS
12883,Herndon,129,KS
12884,New Munich,320,MN
12885,Bazine,334,KS
12886,Floodwood,528,MN
12887,Bunker Hill,1774,IL
12888,Barnett,203,MO
12889,Gilbert,1799,MN
12890,Carlinville,5917,IL
12891,Burr Oak,174,KS
12892,Kimball,762,MN
12893,McKinley,128,MN
12894,Benld,1556,IL
12895,Claflin,645,KS
12896,Carrollton,2484,IL
12897,Albert,175,KS
12898,Meadowlands,134,MN
12899,Cedar,14,KS
12900,Lake Henry,103,MN
12901,Mountain Iron,2869,MN
12902,Athol,44,KS
12903,Morris,5286,MN
12904,Chillicothe,21901,OH
12905,Alexander,65,KS
12906,Farwell,51,MN
12907,Casey,2769,IL
12908,Iron Junction,86,MN
12909,Courtland,285,KS
12910,Bison,255,KS
12911,Avondale,440,MO
12912,Glenwood,2564,MN
12913,Kinney,169,MN
12914,Cuba,156,KS
12915,Centreville,5309,IL
12916,Leonidas,52,MN
12917,Agenda,68,KS
12918,Isanti,5251,MN
12919,Holt,447,MO
12920,North Branch,10125,MN
12921,Newfolden,368,MN
12922,Clifton,554,KS
12923,Belleville,44478,IL
12924,Graceville,577,MN
12925,Middle River,303,MN
12926,Barnes,159,KS
12927,Basehor,4613,KS
12928,Canton,748,KS
12929,Odessa,135,MN
12930,Funkley,5,MN
12931,Burns,228,KS
12932,Johnson,29,MN
12933,Kelliher,262,MN
12934,Haddam,104,KS
12935,Blackburn,249,MO
12936,Elk River,22974,MN
12937,East Grand Forks,8601,MN
12938,Charlestown,7585,IN
12939,Hanover,682,KS
12940,Hillsboro,6605,OH
12941,Erskine,503,MN
12942,Albion,1988,IL
12943,Monticello,12759,MN
12944,Hollenberg,21,KS
12945,Calhoun,469,MO
12946,Bloomington,80405,IN
12947,Montrose,2847,MN
12948,Clayton,59,KS
12949,Columbus,44061,IN
12950,East Bethel,11626,MN
12951,Clinton,9008,MO
12952,Armstrong,284,MO
12953,Fridley,27208,MN
12954,Blairstown,97,MO
12955,Almena,408,KS
12956,Oak Grove,8031,MN
12957,Deepwater,433,MO
12958,Batesville,6520,IN
12959,Cole Camp,1121,MO
12960,Agra,267,KS
12961,Lexington,2049,MN
12962,Aurora,3750,IN
12963,Huntingburg,6057,IN
12964,Axtell,406,KS
12965,New London,1251,MN
12966,Cottonwood Falls,903,KS
12967,Beattie,200,KS
12968,Harrison,9897,IN
12969,Cedar Point,28,KS
12970,Blue Rapids,1019,KS
12971,Culver,121,KS
12972,Bennington,672,KS
12973,Bushton,279,KS
12974,Hamlin,46,KS
12975,Delphos,359,KS
12976,Chase,477,KS
12977,Corning,157,KS
12978,Concordia,2450,MO
12979,Alden,148,KS
12980,Centralia,512,KS
12981,Corder,404,MO
12982,Alma,402,MO
12983,Bern,166,KS
12984,Bates City,219,MO
12985,Highland,1012,KS
12986,Higginsville,4797,MO
12987,Denton,148,KS
12988,Withamsville,7021,OH
12989,Auburn,4771,IL
12990,Columbia,108500,MO
12991,Centralia,4027,MO
12992,Ashland,3707,MO
12993,Hallsville,1491,MO
12994,Buckner,3076,MO
12995,Blue Springs,52575,MO
12996,Greenwood,5221,MO
12997,Hawk Point,669,MO
12998,Barnard,70,KS
12999,Beverly,162,KS
13000,Auburn,1227,KS
13001,Charleston,651,TN
13002,Cleveland,41285,TN
13003,New Hope,1082,TN
13004,Clinton,8639,NC
13005,Danville,2409,AR
13006,Dardanelle,4745,AR
13007,Ola,1281,AR
13008,Plainview,608,AR
13009,Havana,375,AR
13010,Copperhill,354,TN
13011,Raeford,4611,NC
13012,Monroe,32797,NC
13013,Chesnee,868,SC
13014,Inman,2321,SC
13015,Landrum,2376,SC
13016,Rockingham,9558,NC
13017,Rock Hill,66154,SC
13018,Colt,378,AR
13019,Palestine,681,AR
13020,Hughes,1441,AR
13021,Perryville,1460,AR
13022,De Valls Bluff,619,AR
13023,Des Arc,1717,AR
13024,Hazen,1468,AR
13025,Clemson,13905,SC
13026,Pickens,3126,SC
13027,Carlisle,2214,AR
13028,Humnoke,284,AR
13029,Lancaster,8526,SC
13030,Laurinburg,15962,NC
13031,North Little Rock,62304,AR
13032,Jacksonville,28364,AR
13033,Clarendon,1664,AR
13034,Holly Grove,602,AR
13035,Clayton,2047,GA
13036,Dillard,339,GA
13037,Corinth,14573,MS
13038,Iuka,3028,MS
13039,Ripley,5395,MS
13040,Olive Branch,33484,MS
13041,Hernando,14090,MS
13042,Horn Lake,26066,MS
13043,Holly Springs,7699,MS
13044,Hiawassee,880,GA
13045,New Hope,2810,AL
13046,Huntsville,180105,AL
13047,Chatsworth,4299,GA
13048,Morganton,303,GA
13049,Cohutta,661,GA
13050,Dalton,33128,GA
13051,Ringgold,3580,GA
13052,Jacksonville,70145,NC
13053,Chickamauga,3101,GA
13054,Rossville,4105,GA
13055,LaFayette,7121,GA
13056,Muscle Shoals,13146,AL
13057,Rainsville,4948,AL
13058,Henagar,2344,AL
13059,Clarkesville,1733,GA
13060,Cornelia,4160,GA
13061,Demorest,1823,GA
13062,Chester,5607,SC
13063,Moulton,3471,AL
13064,Cleveland,3410,GA
13065,Helen,510,GA
13066,Clinton,8490,SC
13067,Laurens,9139,SC
13068,Mountain Pine,770,AR
13069,Montgomery,205764,AL
13070,Hot Springs,35193,AR
13071,Mount Ida,1076,AR
13072,Lewisburg,810,KY
13073,Chauncey,342,GA
13074,Dahlonega,5242,GA
13075,Cumberland,2237,KY
13076,Hawkinsville,4589,GA
13077,Decatur,55683,AL
13078,Lake View,443,AR
13079,Monticello,6188,KY
13080,Mount Vernon,2451,GA
13081,Corbin,7304,KY
13082,Plainville,313,GA
13083,Cobbtown,351,GA
13084,Middlesborough,10334,KY
13085,Collins,584,GA
13086,Dillon,6788,SC
13087,Pineville,1732,KY
13088,Dawsonville,2536,GA
13089,Reidsville,4944,GA
13090,Clinton,1388,KY
13091,Pinehurst,455,GA
13092,New Albany,8034,MS
13093,Columbus,170,KY
13094,Claxton,2746,GA
13095,Menlo,474,GA
13096,Murray,17741,KY
13097,Daisy,129,GA
13098,Cave Spring,1200,GA
13099,Hazel,410,KY
13100,Pembroke,2196,GA
13101,Rome,36303,GA
13102,Richmond Hill,9281,GA
13103,Cedar Hill,314,TN
13104,Red Bay,3158,AL
13105,Cross Plains,1714,TN
13106,Pooler,19140,GA
13107,Port Wentworth,5359,GA
13108,Russellville,9830,AL
13109,Orlinda,859,TN
13110,Ridgetop,1874,TN
13111,DeWitt,3292,AR
13112,Richland,1473,GA
13113,Millersville,6440,TN
13114,Humphrey,557,AR
13115,De Soto,195,GA
13116,Plains,776,GA
13117,Mitchellville,189,TN
13118,Nelson,1314,GA
13119,Leslie,409,GA
13120,Portland,11480,TN
13121,Jasper,3684,GA
13122,Hendersonville,51372,TN
13123,Quitman,2323,MS
13124,Oxford,18916,MS
13125,Port Gibson,1567,MS
13126,Hickman,2395,KY
13127,Canon,804,GA
13128,Milan,700,GA
13129,Clarksville,132929,TN
13130,Carnesville,577,GA
13131,Helena,2883,GA
13132,Red Boiling Springs,1112,TN
13133,Royston,2582,GA
13134,Jacksonville,140,GA
13135,Lafayette,4474,TN
13136,Lavonia,2156,GA
13137,Natchitoches,18323,LA
13138,Celina,1495,TN
13139,Clio,1399,AL
13140,Darlington,6289,SC
13141,Kingsport,48205,TN
13142,Pitts,320,GA
13143,Newberry,10277,SC
13144,Jellico,2355,TN
13145,Rochelle,1174,GA
13146,Centre,3489,AL
13147,Midway,2121,GA
13148,La Follette,7456,TN
13149,Riceboro,809,GA
13150,Church Hill,6737,TN
13151,Clarksdale,17962,MS
13152,Oakwood,3970,GA
13153,Hinesville,33437,GA
13154,Jamestown,1959,TN
13155,Crystal Springs,5044,MS
13156,Rockport,755,AR
13157,Mount Airy,10388,NC
13158,Pine Bluff,49083,AR
13159,Hazlehurst,4009,MS
13160,King,6904,NC
13161,Roxboro,8362,NC
13162,Redfield,1297,AR
13163,Cordele,11147,GA
13164,Henderson,15368,NC
13165,Cartersville,19731,GA
13166,Jackson,5228,AL
13167,Creedmoor,4124,NC
13168,Denton,250,GA
13169,Oxford,8461,NC
13170,Hazlehurst,4226,GA
13171,Reidsville,14520,NC
13172,Dawson,4540,GA
13173,Roanoke Rapids,15754,NC
13174,Cuthbert,3873,GA
13175,Leesburg,2896,GA
13176,Paris,10156,TN
13177,Poulan,851,GA
13178,Puryear,671,TN
13179,Cave Springs,1729,AR
13180,Odum,504,GA
13181,Jesup,10214,GA
13182,Centerton,9515,AR
13183,Monroeville,6519,AL
13184,Decatur,1699,AR
13185,Laurel,18540,MS
13186,Pea Ridge,4794,AR
13187,Douglas,11589,GA
13188,Rogers,55964,AR
13189,Nicholls,2798,GA
13190,Cave City,1904,AR
13191,Collins,2586,MS
13192,Cherokee Village,4671,AR
13193,Headland,4510,AL
13194,Highland,1045,AR
13195,Ocilla,3414,GA
13196,Pocahontas,6608,AR
13197,Natchez,15792,MS
13198,Reyno,456,AR
13199,Darien,1975,GA
13200,Diamond City,782,AR
13201,Morgan,240,GA
13202,Cotter,970,AR
13203,Leary,618,GA
13204,Mountain Home,12448,AR
13205,Norfork,511,AR
13206,Daleville,5295,AL
13207,Lakeview,741,AR
13208,Ozark,14907,AL
13209,Corning,3377,AR
13210,Omega,1221,GA
13211,Peach Orchard,135,AR
13212,Offerman,441,GA
13213,Patterson,730,GA
13214,Piggott,3849,AR
13215,Opp,6659,AL
13216,Pollard,222,AR
13217,Damascus,254,GA
13218,Rector,1977,AR
13219,Jakin,155,GA
13220,Knobel,287,AR
13221,Pineville,14555,LA
13222,Nashville,4939,GA
13223,Pleasant View,4149,TN
13224,Ray City,1090,GA
13225,Johnson City,63152,TN
13226,Newton,654,GA
13227,Plainview,2125,TN
13228,Pelham,3898,GA
13229,Oak Hill,4529,TN
13230,Petal,10454,MS
13231,Mount Juliet,23671,TN
13232,Purvis,2175,MS
13233,Lebanon,26190,TN
13234,Columbia,6582,MS
13235,Morristown,29137,TN
13236,Pearson,2117,GA
13237,Dickson,14538,TN
13238,Nahunta,1053,GA
13239,Huntsville,2346,AR
13240,Hoboken,528,GA
13241,Cookeville,30435,TN
13242,Clinton,9841,TN
13243,Leesville,6612,LA
13244,Norris,1491,TN
13245,Cecil,286,GA
13246,Oak Ridge,29330,TN
13247,Doerun,774,GA
13248,Paragould,26113,AR
13249,Moultrie,14268,GA
13250,Oxford,670,AR
13251,Norman Park,972,GA
13252,Horseshoe Bend,2184,AR
13253,Daphne,21570,AL
13254,College City,455,AR
13255,Orange Beach,5441,AL
13256,Hoxie,2780,AR
13257,High Point,104371,NC
13258,Robertsdale,5276,AL
13259,New Johnsonville,1951,TN
13260,Dothan,65496,AL
13261,Prairie Grove,4380,AR
13262,Colquitt,1992,GA
13263,Johnson,3354,AR
13264,Homerville,2456,GA
13265,Milan,7851,TN
13266,Lakeland,3366,GA
13267,Humboldt,8452,TN
13268,Chickasaw,6106,AL
13269,Jefferson City,8047,TN
13270,Citronelle,3905,AL
13271,Knoxville,178874,TN
13272,Creola,1926,AL
13273,Newport,6945,TN
13274,Mobile,195111,AL
13275,Crab Orchard,752,TN
13276,Prichard,22659,AL
13277,Crossville,10795,TN
13278,Kingsland,15946,GA
13279,Rocky Mount,57477,NC
13280,Mountain View,2748,AR
13281,Climax,280,GA
13282,Jasper,466,AR
13283,Morven,565,GA
13284,Lenoir,18228,NC
13285,Pavo,627,GA
13286,Leslie,441,AR
13287,Quitman,3850,GA
13288,Murfreesboro,108755,TN
13289,Coolidge,525,GA
13290,La Vergne,32588,TN
13291,Donalsonville,2650,GA
13292,Raleigh,403892,NC
13293,Homeland,910,GA
13294,Rockwood,5562,TN
13295,Remerton,1123,GA
13296,Kingston,5934,TN
13297,Lake Park,733,GA
13298,Pigeon Forge,5875,TN
13299,New Roads,4831,LA
13300,Osceola,7757,AR
13301,Canal Point,367,FL
13302,Atlantis,2005,FL
13303,Kingston,637,GA
13304,Lake Harbor,45,FL
13305,Canton,22958,GA
13306,Greenacres,37573,FL
13307,Holly Springs,9189,GA
13308,Belle Glade,17467,FL
13309,Riverwood,446,KY
13310,Rolling Fields,646,KY
13311,Boca Raton,84392,FL
13312,Pontotoc,5625,MS
13313,Rolling Hills,959,KY
13314,Northwest,735,NC
13315,Boynton Beach,68217,FL
13316,Heritage Creek,1076,KY
13317,Dierks,1133,AR
13318,Harlem,2658,FL
13319,Hollow Creek,783,KY
13320,Mineral Springs,1208,AR
13321,Hollyvilla,537,KY
13322,Port LaBelle,3530,FL
13323,Saint James City,3784,FL
13324,Hurstbourne,4216,KY
13325,Nashville,4627,AR
13326,Delight,279,AR
13327,Hurstbourne Acres,1811,KY
13328,Fort Myers Shores,5487,FL
13329,Gateway,8401,FL
13330,Indian Hills,2868,KY
13331,Murfreesboro,1641,AR
13332,Alva,2596,FL
13333,Jeffersontown,26595,KY
13334,Cumming,5430,GA
13335,Bokeelia,1780,FL
13336,Cullman,14775,AL
13337,Kingsley,381,KY
13338,Buckingham,4036,FL
13339,Millersburg,792,KY
13340,Johnsonville,1480,SC
13341,Captiva,583,FL
13342,North Middletown,643,KY
13343,Lake City,6675,SC
13344,San Carlos Park,16824,FL
13345,Tice,4470,FL
13346,Conway,17103,SC
13347,Paris,8553,KY
13348,Myrtle Beach,27109,SC
13349,Lehigh Acres,86784,FL
13350,Owingsville,1530,KY
13351,North Myrtle Beach,13752,SC
13352,Matlacha,677,FL
13353,Muldraugh,947,KY
13354,Mullins,4663,SC
13355,North Fort Myers,39407,FL
13356,Midway,1641,KY
13357,Mount Sterling,6895,KY
13358,Commerce,6544,GA
13359,Pine Island Center,1854,FL
13360,Nicholson,1696,GA
13361,Jeffersonville,1506,KY
13362,Hoschton,1377,GA
13363,Lawrenceburg,10505,KY
13364,Pineland,407,FL
13365,Mount Washington,9117,KY
13366,Punta Rassa,1750,FL
13367,Jefferson,9432,GA
13368,Pioneer Village,2030,KY
13369,Fort Myers,62298,FL
13370,Carlton,260,GA
13371,Hebron Estates,1087,KY
13372,Bonita Springs,43914,FL
13373,Colbert,592,GA
13374,Hillview,8172,KY
13375,Comer,1126,GA
13376,Lebanon Junction,1813,KY
13377,Golden Gate,23961,FL
13378,Goodland,267,FL
13379,Cloverport,1152,KY
13380,Danielsville,560,GA
13381,Irvington,1181,KY
13382,Hull,198,GA
13383,Immokalee,24154,FL
13384,Radcliff,21688,KY
13385,Chokoloskee,359,FL
13386,Ila,337,GA
13387,Naples Manor,5562,FL
13388,Columbia,129272,SC
13389,Nicholasville,28015,KY
13390,Paintsville,3459,KY
13391,Naples Park,5967,FL
13392,Oneonta,6567,AL
13393,Orangetree,4406,FL
13394,Rainbow City,9602,AL
13395,Hawesville,945,KY
13396,Everglades,400,FL
13397,Hokes Bluff,4286,AL
13398,Lewisport,1670,KY
13399,Fort Lauderdale,165521,FL
13400,Cayce,12528,SC
13401,New Haven,855,KY
13402,Corydon,720,KY
13403,Hallandale Beach,37113,FL
13404,De Queen,6594,AR
13405,Horatio,1044,AR
13406,Glenvar Heights,16898,FL
13407,Robards,515,KY
13408,Henderson,28757,KY
13409,College Park,13942,GA
13410,Goulds,10103,FL
13411,South Miami Heights,35696,FL
13412,Inez,717,KY
13413,Milton,32661,GA
13414,Mountain Park,547,GA
13415,Clay City,1077,KY
13416,Westchester,29862,FL
13417,Palmetto,4488,GA
13418,Owensboro,57265,KY
13419,Westwood Lakes,11838,FL
13420,Roswell,88346,GA
13421,Aventura,35762,FL
13422,Richmond,31364,KY
13423,Johns Creek,76728,GA
13424,Morganfield,3285,KY
13425,Kendall,75371,FL
13426,Dacula,4442,GA
13427,Ravenna,605,KY
13428,Leisure City,22655,FL
13429,Irvine,2715,KY
13430,Naranja,8303,FL
13431,Norcross,9116,GA
13432,Lancaster,3442,KY
13433,Lawrenceville,28546,GA
13434,Olympia Heights,13488,FL
13435,Charleston,2193,MS
13436,Princeton,22038,FL
13437,Prestonsburg,3255,KY
13438,Carthage,343,AR
13439,Richmond Heights,8541,FL
13440,Coal Run Village,1706,KY
13441,Cleveland,12334,MS
13442,Florida City,11245,FL
13443,Pikeville,6903,KY
13444,Big Pine Key,4252,FL
13445,Mound Bayou,1533,MS
13446,Centertown,423,KY
13447,Tavernier,2136,FL
13448,Rosedale,1873,MS
13449,Rockport,266,KY
13450,Key Largo,10433,FL
13451,Mitchellville,360,AR
13452,Hodgenville,3206,KY
13453,Raywick,134,KY
13454,Ladson,13790,SC
13455,Cedartown,9750,GA
13456,Lebanon,5539,KY
13457,Folly Beach,2617,SC
13458,Rockmart,4199,GA
13459,Danville,16218,KY
13460,Hanahan,17997,SC
13461,Nettleton,1992,MS
13462,Perryville,751,KY
13463,Cold Spring,5912,KY
13464,Powder Springs,13940,GA
13465,Junction City,2241,KY
13466,Jackson,2231,KY
13467,Crestview,475,KY
13468,Kennesaw,29783,GA
13469,Dayton,5338,KY
13470,Island,458,KY
13471,Dallas,11544,GA
13472,Clay,1181,KY
13473,Mentor,193,KY
13474,Hiram,3546,GA
13475,Newport,15273,KY
13476,Dixon,786,KY
13477,Okolona,2692,MS
13478,Houston,3623,MS
13479,Providence,3193,KY
13480,Highland Heights,6923,KY
13481,Covington,40640,KY
13482,Crab Orchard,841,KY
13483,Rison,1344,AR
13484,Crescent Springs,3801,KY
13485,Hustonville,405,KY
13486,Kingsland,447,AR
13487,Crawford,832,GA
13488,Caneyville,608,KY
13489,Crestview Hills,3148,KY
13490,Park Hills,2970,KY
13491,Lexington,228,GA
13492,Clarkson,875,KY
13493,Leitchfield,6699,KY
13494,Independence,24757,KY
13495,Hope,10095,AR
13496,Kenton Vale,110,KY
13497,Carbon Hill,2021,AL
13498,Dawson Springs,2764,KY
13499,Lakeside Park,2668,KY
13500,Cordova,2095,AL
13501,Mortons Gap,863,KY
13502,Corinth,232,KY
13503,Crittenden,3815,KY
13504,Nebo,236,KY
13505,Dora,2025,AL
13506,Carrollton,3938,KY
13507,Nortonville,1204,KY
13508,Jasper,14352,AL
13509,Prestonville,161,KY
13510,Mount Vernon,2477,KY
13511,Moody,11726,AL
13512,Raceland,2424,KY
13513,Pippa Passes,533,KY
13514,Pell City,12695,AL
13515,Russell,3380,KY
13516,Hindman,777,KY
13517,Moorhead,2405,MS
13518,Munfordville,1615,KY
13519,Milton,574,KY
13520,Ruleville,3007,MS
13521,Monterey,138,KY
13522,Horse Cave,2311,KY
13523,Indianola,10683,MS
13524,Owenton,1327,KY
13525,Hazard,4456,KY
13526,Chamblee,9892,GA
13527,Concord,35,KY
13528,Carrsville,50,KY
13529,Clarkston,7554,GA
13530,Mount Olivet,299,KY
13531,Central City,5978,KY
13532,Decatur,19335,GA
13533,New Castle,912,KY
13534,Powderly,745,KY
13535,Doraville,8330,GA
13536,Morgantown,2394,KY
13537,Pleasureville,834,KY
13538,Pine Lake,730,GA
13539,Rochester,152,KY
13540,Cynthiana,6402,KY
13541,Crestwood,4531,KY
13542,Oxford,21348,AL
13543,Princeton,6329,KY
13544,Piedmont,4878,AL
13545,Pewee Valley,1456,KY
13546,Hyden,365,KY
13547,Jacksonville,12548,AL
13548,River Bluff,403,KY
13549,Columbia,4452,KY
13550,Heflin,3480,AL
13551,La Grange,8082,KY
13552,Jenkins,2203,KY
13553,Prescott,3296,AR
13554,Catlettsburg,1856,KY
13555,Kevil,376,KY
13556,Olive Hill,1599,KY
13557,Ogden,180,AR
13558,Carlisle,2010,KY
13559,Monroe,13234,GA
13560,La Center,1009,KY
13561,Morehead,6845,KY
13562,Jersey,137,GA
13563,Paducah,25024,KY
13564,Lakeview Heights,185,KY
13565,North Augusta,21348,SC
13566,Oakland,225,KY
13567,Creekside,305,KY
13568,Center Point,16921,AL
13569,Plum Springs,453,KY
13570,Douglass Hills,5484,KY
13571,Clay,9708,AL
13572,Russell Springs,2441,KY
13573,Middletown,7218,KY
13574,Midfield,5365,AL
13575,Jamestown,1794,KY
13576,Moorland,431,KY
13577,Mountain Brook,20413,AL
13578,Kuttawa,649,KY
13579,Northfield,1020,KY
13580,Pleasant Grove,10110,AL
13581,Cave City,2240,KY
13582,Norwood,370,KY
13583,Homewood,25167,AL
13584,Parkway Village,650,KY
13585,Hoover,81619,AL
13586,Park City,537,KY
13587,Plantation,832,KY
13588,Hueytown,16105,AL
13589,Crofton,749,KY
13590,Prospect,4698,KY
13591,Irondale,12349,AL
13592,Oak Grove,7489,KY
13593,Leeds,11773,AL
13594,Pembroke,869,KY
13595,Chidester,287,AR
13596,Rutledge,781,GA
13597,Hopkinsville,31577,KY
13598,Carrollton,24388,GA
13599,LaFayette,165,KY
13600,Russellville,6960,KY
13601,Violet,4973,LA
13602,Meraux,5816,LA
13603,Hernando Beach,2299,FL
13604,Poydras,2351,LA
13605,Istachatta,116,FL
13606,Abbeville,12257,LA
13607,Mount Zion,1696,GA
13608,Bayport,43,FL
13609,Keiser,759,AR
13610,Itta Bena,2049,MS
13611,Hampton,500,FL
13612,Spring Hill,98621,FL
13613,Douglasville,30961,GA
13614,Lydia,952,LA
13615,Spring Lake,458,FL
13616,Leachville,1993,AR
13617,Belle Rose,1902,LA
13618,Lake Lindsey,71,FL
13619,Morganton,16918,NC
13620,Monticello,9467,AR
13621,Conyers,15195,GA
13622,Supreme,1052,LA
13623,Masaryktown,1040,FL
13624,Caraway,1279,AR
13625,Labadieville,1854,LA
13626,Nobleton,282,FL
13627,Monette,1501,AR
13628,Columbus,23640,MS
13629,Jonesboro,67263,AR
13630,Covington,13118,GA
13631,Paincourtville,911,LA
13632,Pine Island,64,FL
13633,Lake City,2082,AR
13634,Ridge Manor,4513,FL
13635,Pierre Part,3169,LA
13636,Oxford,2134,GA
13637,Brooksville,7719,FL
13638,Hackberry,1261,LA
13639,Porterdale,1429,GA
13640,Ripley,8445,TN
13641,Crystal Springs,1327,FL
13642,Cameron,406,LA
13643,Crawfordville,534,GA
13644,Cushman,452,AR
13645,Apalachicola,2231,FL
13646,Orangeburg,13964,SC
13647,Newark,1176,AR
13648,Holiday,22403,FL
13649,Hudson,12158,FL
13650,Amelia,2459,LA
13651,Childersburg,5175,AL
13652,Randleman,4113,NC
13653,Jasmine Estates,18989,FL
13654,Bayou Vista,4652,LA
13655,Morrow,6445,GA
13656,Philadelphia,656,TN
13657,Bayonet Point,23467,FL
13658,Riverdale,15134,GA
13659,Wesley Chapel,44092,FL
13660,Lenoir City,8642,TN
13661,Charenton,1903,LA
13662,Jonesboro,4724,GA
13663,Lake City,2612,GA
13664,Franklin,7660,LA
13665,Lacoochee,1714,FL
13666,Diaz,1318,AR
13667,Norwood,239,GA
13668,Alachua,9059,FL
13669,Newport,7879,AR
13670,Northport,23330,AL
13671,Land O' Lakes,31996,FL
13672,Archer,1118,FL
13673,Rockford,856,TN
13674,Dermott,2316,AR
13675,Gainesville,124354,FL
13676,Columbia,34681,TN
13677,Odessa,7267,FL
13678,Galliano,7676,LA
13679,Mount Pleasant,4561,TN
13680,Highland City,10834,FL
13681,Lake Village,2575,AR
13682,Inwood,6403,FL
13683,Peachtree City,34364,GA
13684,Chackbay,5177,LA
13685,Parsons,2373,TN
13686,Babson Park,1356,FL
13687,Chelsea,10183,AL
13688,Larose,7400,LA
13689,Claremont,1352,NC
13690,Mathews,2209,LA
13691,Conover,8165,NC
13692,Columbiana,4197,AL
13693,Wahneta,5091,FL
13694,Montevallo,6323,AL
13695,Waverly,767,FL
13696,Raceland,10193,LA
13697,Newton,12968,NC
13698,Pelham,21352,AL
13699,Auburndale,13507,FL
13700,Belle Chasse,12679,LA
13701,Hickory,40010,NC
13702,Port Sulphur,1760,LA
13703,Dayton,7191,TN
13704,Bartow,17298,FL
13705,Helena,16793,AL
13706,Gray,5584,LA
13708,Kathleen,6332,FL
13709,Indian Springs Village,2363,AL
13710,Bayou Cane,19355,LA
13711,Lexington,7652,TN
13712,Loughman,2680,FL
13713,Hephzibah,4011,GA
13714,Chauvin,2912,LA
13715,Hollandale,2702,MS
13716,Jackson,65211,TN
13717,Medulla,8892,FL
13718,Schriever,6853,LA
13719,Leland,4481,MS
13720,Monticello,2657,GA
13721,Montegut,1540,LA
13722,Clinton,2602,AR
13723,Poinciana,53193,FL
13724,Newnan,33039,GA
13725,Charleston,2494,AR
13726,Eagle Lake,2255,FL
13727,Roanoke,6074,AL
13728,Flagler Beach,4484,FL
13729,Lewisville,1280,AR
13730,Bunnell,2676,FL
13731,Ozark,3684,AR
13732,Fort Meade,5626,FL
13733,Jackson,5045,GA
13734,Williston Highlands,2275,FL
13735,Pikeville,1608,TN
13736,Frostproof,2992,FL
13737,Fanning Springs,764,FL
13738,Denmark,3538,SC
13739,Dunnellon,1733,FL
13740,Clarksville,9178,AR
13741,Haines City,20535,FL
13742,Crossett,5507,AR
13743,Belleview,4492,FL
13744,Coal Hill,1012,AR
13745,Campbell,2479,FL
13746,Montrose,354,AR
13747,Glencoe,2582,FL
13748,Lamar,1605,AR
13749,Celebration,7427,FL
13750,Cedarville,1394,AR
13751,Parkdale,277,AR
13752,Ormond-by-the-Sea,7406,FL
13753,Yeehaw Junction,240,FL
13754,Mountainburg,631,AR
13755,Portland,430,AR
13756,Edgewater,20750,FL
13757,Harbor Bluffs,2860,FL
13758,Norphlet,844,AR
13759,Mulberry,1655,AR
13760,Huttig,597,AR
13761,Kibler,961,AR
13762,Ferndale,472,FL
13763,Bay Pines,2931,FL
13764,Junction City,581,AR
13765,Tierra Verde,3721,FL
13766,Pottsville,2838,AR
13767,Altoona,89,FL
13768,Astor,1556,FL
13769,Russellville,27920,AR
13770,Lexington,1731,MS
13771,Palm Harbor,57439,FL
13772,Quitman,762,AR
13773,Midville,269,GA
13774,Sorrento,861,FL
13775,Keysville,332,GA
13776,Dunedin,35321,FL
13777,Heber Springs,7165,AR
13778,Yalaha,1364,FL
13779,Kosciusko,7402,MS
13780,Gulfport,12029,FL
13781,Lewisburg,11100,TN
13782,Mount Plymouth,4011,FL
13783,Centreville,2778,AL
13784,Belleair Beach,1560,FL
13785,Lepanto,1893,AR
13786,Hohenwald,3757,TN
13787,Okahumpka,267,FL
13788,Davisboro,2010,GA
13789,Belleair Bluffs,2031,FL
13790,Covington,9038,TN
13791,Paisley,818,FL
13792,Oconee,252,GA
13793,Gibsonton,14234,FL
13794,Hogansville,3060,GA
13795,Munford,5927,TN
13796,Pine Lakes,862,FL
13797,Apollo Beach,14055,FL
13798,Concord,375,GA
13799,Niota,719,TN
13800,Pittman,180,FL
13801,Bloomingdale,22711,FL
13802,Molena,368,GA
13803,Henderson,6309,TN
13804,Eustis,18558,FL
13805,Brandon,103483,FL
13806,Milner,610,GA
13807,Polkville,545,NC
13808,Fruitland Park,4078,FL
13809,Kings Mountain,10296,NC
13810,Groveland,8729,FL
13811,Citrus Park,24252,FL
13812,Culloden,175,GA
13813,Milledgeville,17715,GA
13814,Pangburn,601,AR
13815,Floral City,5217,FL
13816,Seffner,7579,FL
13817,Hernando,9054,FL
13818,Lanett,6468,AL
13819,Thonotosassa,13014,FL
13820,Judsonia,2019,AR
13821,Homosassa,2578,FL
13822,Dadeville,3230,AL
13823,Wimauma,6373,FL
13824,Kensett,1648,AR
13825,Homosassa Springs,13791,FL
13826,Rolling Fork,2143,MS
13827,Lutz,19344,FL
13828,Coalmont,841,TN
13829,Beverly Hills,8445,FL
13830,Clanton,8619,AL
13831,Mango,11313,FL
13832,Charlotte,731424,NC
13833,Citrus Springs,8622,FL
13834,Jemison,2585,AL
13835,Riverview,71050,FL
13836,Robbins,1097,NC
13837,Sugarmill Woods,8287,FL
13838,Oliver,239,GA
13839,Ruskin,17208,FL
